Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND02243,0.12,0.49,4,191,5,0,0,0,IT,low
IND02245,0.78,0.50,3,167,2,0,0,0,sales,low
IND02249,0.76,0.80,3,202,3,0,0,0,product_mng,medium
IND02254,0.64,0.97,4,268,2,0,0,0,technical,low
IND02255,0.59,0.65,5,265,3,0,0,0,IT,medium
IND02260,0.90,0.64,4,139,3,1,0,0,management,medium
IND02261,0.11,0.87,6,306,4,0,1,0,IT,low
IND02264,0.42,0.53,3,181,5,0,0,0,technical,medium
IND02268,0.97,0.64,4,238,10,1,0,0,product_mng,medium
IND0227,0.94,0.85,4,236,2,0,0,0,marketing,medium
IND02272,0.75,0.78,4,158,5,1,0,0,RandD,medium
IND02276,0.78,0.61,4,268,3,0,0,0,sales,medium
IND02277,0.78,0.60,4,206,3,0,0,0,sales,medium
IND02281,0.60,0.59,3,237,4,1,0,0,product_mng,low
IND02285,0.31,0.92,5,197,5,0,0,0,IT,low
IND02289,0.37,0.45,2,142,3,0,1,0,IT,low
IND02290,0.71,0.65,3,190,3,0,0,0,support,low
IND02294,0.52,0.49,4,98,3,0,0,0,support,medium
IND02298,0.65,0.92,3,101,3,1,0,0,IT,medium
IND02299,0.84,0.55,4,270,3,1,0,0,sales,medium
IND02300,0.76,0.87,5,245,5,0,1,0,sales,low
IND02303,0.75,0.97,4,245,5,0,1,0,support,medium
IND02305,0.87,0.90,4,163,2,0,0,0,support,medium
IND02306,0.21,0.85,6,235,6,0,0,0,RandD,low
IND0231,0.20,0.53,5,272,5,0,0,0,product_mng,low
IND02311,0.97,0.64,4,152,2,0,0,0,technical,medium
IND02312,0.66,0.80,4,183,2,1,0,0,technical,medium
IND02314,0.61,0.74,5,185,2,1,0,0,technical,medium
IND02318,0.98,0.63,3,285,6,0,0,0,sales,low
IND02323,0.76,0.65,3,254,2,0,0,0,sales,low
IND02328,0.88,0.88,3,214,2,1,0,0,RandD,low
IND02332,0.62,0.86,4,135,3,0,0,0,technical,low
IND02333,0.10,0.82,6,272,4,0,1,0,technical,low
IND02334,0.63,0.94,3,172,3,0,0,0,management,medium
IND02338,0.61,0.37,4,165,6,0,0,0,marketing,medium
IND02339,0.11,0.93,7,284,4,0,1,0,technical,low
IND0234,0.43,0.54,2,153,3,0,1,0,product_mng,medium
IND02341,0.93,0.71,5,270,2,0,0,0,technical,high
IND02343,0.93,0.99,4,136,4,0,0,0,hr,low
IND02345,0.84,0.59,3,234,2,0,0,0,sales,medium
IND02347,0.18,0.84,4,231,5,0,0,0,sales,low
IND02348,0.66,0.93,5,185,3,0,0,0,IT,medium
IND0235,0.46,0.69,2,159,2,0,0,0,sales,low
IND02352,0.59,0.79,4,181,3,0,0,0,RandD,medium
IND02357,0.83,0.58,4,225,3,0,0,0,technical,low
IND02360,0.87,0.55,4,197,3,0,0,0,technical,high
IND02363,0.44,0.57,2,139,3,0,1,0,technical,low
IND02368,0.96,0.88,2,193,2,0,0,0,IT,low
IND0237,0.79,0.75,2,221,3,0,0,0,product_mng,low
IND02371,0.44,0.51,2,156,3,0,1,0,technical,high
IND02376,0.09,0.83,6,250,4,0,1,0,sales,medium
IND02381,0.84,0.88,4,263,5,1,1,0,marketing,low
IND02384,0.76,0.98,2,235,3,0,0,0,management,high
IND02388,0.54,0.63,4,140,3,0,0,0,sales,medium
IND02391,0.89,0.55,5,251,10,0,0,0,management,high
IND02393,0.93,0.60,5,170,2,0,0,0,technical,medium
IND02396,0.10,0.93,6,243,4,0,1,0,product_mng,low
IND02398,0.76,0.69,4,253,3,0,0,0,IT,low
IND0240,0.62,0.89,3,131,4,0,1,0,sales,low
IND02403,0.84,0.86,5,268,5,0,1,0,marketing,medium
IND02406,0.27,0.96,3,255,4,0,0,0,sales,low
IND02407,0.67,0.64,4,190,2,0,0,0,sales,medium
IND02410,0.41,0.50,3,193,3,0,0,0,sales,medium
IND02413,0.84,0.50,4,178,2,0,0,0,sales,low
IND02414,0.25,0.90,6,229,8,0,0,0,sales,medium
IND02419,0.84,0.86,5,240,5,0,1,0,accounting,medium
IND02424,0.60,0.62,3,135,2,0,0,0,sales,medium
IND02428,0.83,0.99,5,258,5,0,1,0,support,high
IND0243,0.67,0.76,2,210,2,0,0,0,sales,medium
IND02433,0.40,0.51,2,144,3,0,1,0,accounting,low
IND02435,0.51,0.50,5,176,5,0,0,0,support,medium
IND02437,0.57,0.57,4,141,3,0,0,0,technical,low
IND02438,0.38,0.53,2,157,3,0,1,0,sales,low
IND02441,0.24,0.62,5,199,4,0,0,0,sales,low
IND02445,0.89,0.90,4,153,3,0,0,0,support,low
IND02448,0.21,0.44,4,163,6,0,0,0,sales,high
IND0245,0.58,0.79,3,243,3,1,0,0,sales,medium
IND02451,0.66,0.72,5,152,3,1,0,0,sales,low
IND02454,0.48,0.80,4,196,5,0,0,0,product_mng,low
IND02455,0.81,0.80,5,132,2,1,0,0,management,high
IND02458,0.76,0.90,3,279,6,0,0,0,hr,medium
IND02462,0.37,0.46,2,149,3,0,1,0,marketing,high
IND02466,0.09,0.88,7,265,4,0,1,0,sales,medium
IND02470,0.52,0.83,4,210,2,0,0,0,product_mng,medium
IND02474,0.97,0.86,3,187,2,0,0,0,sales,low
IND02478,0.33,0.58,2,183,2,0,0,0,management,medium
IND02479,0.81,0.87,5,241,3,0,0,0,accounting,low
IND02483,0.88,0.63,3,257,3,0,0,0,sales,low
IND02485,0.97,0.66,5,234,6,0,0,0,technical,low
IND0249,0.52,0.67,4,182,3,0,0,0,sales,medium
IND02490,0.50,0.64,3,257,2,1,0,0,accounting,high
IND02495,0.48,0.97,3,224,6,0,0,0,sales,medium
IND02497,0.77,0.57,4,203,3,1,0,0,support,high
IND025,0.58,0.79,5,197,3,0,0,0,RandD,medium
IND02500,0.09,0.80,6,304,5,0,1,0,technical,medium
IND02503,0.09,0.95,6,304,4,0,1,0,sales,low
IND02504,0.40,0.46,2,128,3,0,1,0,management,low
IND02505,0.84,0.93,4,251,5,0,1,0,technical,medium
IND02510,0.44,0.54,2,127,3,0,1,0,management,medium
IND02511,0.65,0.72,3,134,3,0,0,0,sales,low
IND02512,0.16,0.94,4,261,6,0,0,0,technical,low
IND02513,0.42,0.48,2,129,3,0,1,0,management,low
IND02514,0.66,0.93,4,187,2,0,0,0,RandD,low
IND02519,1.00,0.74,2,187,3,0,0,0,support,medium
IND02521,0.97,0.54,5,185,2,0,0,0,sales,medium
IND02525,0.15,0.74,6,144,7,0,0,1,management,high
IND02530,0.39,0.67,6,276,6,0,0,0,sales,medium
IND02531,0.78,1.00,4,267,5,0,1,0,technical,medium
IND02535,0.70,0.74,3,194,3,0,0,0,RandD,low
IND02537,0.58,0.98,5,218,3,0,0,0,RandD,low
IND0254,0.96,0.88,5,269,2,0,0,0,support,medium
IND02541,0.64,0.71,3,181,2,0,0,0,technical,low
IND02544,0.20,0.50,6,282,6,1,0,0,technical,low
IND02549,0.60,0.61,5,191,2,1,0,0,technical,high
IND02552,0.48,0.64,4,146,2,0,0,0,marketing,low
IND02556,0.61,0.70,4,243,3,0,0,0,RandD,low
IND02561,0.89,0.99,4,205,2,0,0,1,sales,medium
IND02563,0.98,0.99,5,141,3,0,0,0,sales,low
IND02565,0.10,0.77,5,252,4,0,1,0,technical,medium
IND02567,0.58,0.96,3,192,4,0,0,0,RandD,medium
IND02572,0.36,0.56,2,159,3,0,1,0,sales,medium
IND02574,0.44,0.51,2,127,3,0,1,0,technical,medium
IND02577,0.69,0.60,3,139,2,0,0,0,marketing,low
IND0258,0.83,0.68,4,273,2,0,0,0,sales,low
IND02582,0.95,0.95,4,204,3,1,0,0,marketing,low
IND02587,0.77,0.90,4,104,5,0,0,0,product_mng,low
IND02592,0.98,0.60,4,160,3,0,0,0,technical,low
IND02593,0.46,0.53,2,143,3,1,1,0,technical,low
IND02594,0.72,0.51,4,164,3,0,0,0,sales,medium
IND02596,0.52,0.55,5,192,3,0,0,0,support,medium
IND02597,0.83,0.79,4,270,3,1,0,0,support,medium
IND02602,0.90,0.98,5,245,5,0,1,0,IT,low
IND02606,0.24,0.74,3,269,4,1,0,0,support,medium
IND0261,0.73,0.97,5,235,5,0,1,0,hr,low
IND02610,0.95,0.49,4,146,6,1,0,0,IT,low
IND02613,0.77,0.83,4,245,5,0,1,0,sales,medium
IND02615,0.79,0.86,5,235,5,0,1,0,support,medium
IND02617,0.70,0.55,4,256,4,0,0,0,hr,medium
IND02622,0.66,0.59,3,145,3,0,0,0,hr,medium
IND02623,0.63,0.84,3,269,2,0,0,0,product_mng,low
IND02626,0.80,0.86,5,262,6,0,1,0,sales,medium
IND02629,0.90,0.93,4,263,3,1,0,0,support,medium
IND02630,0.50,0.54,3,254,2,0,0,0,product_mng,low
IND02635,0.57,0.70,3,273,6,0,1,0,support,low
IND02640,0.43,0.53,2,150,3,0,1,0,sales,low
IND02642,0.41,0.50,2,149,3,0,1,0,RandD,low
IND02646,0.22,0.74,3,199,6,0,0,0,accounting,medium
IND02650,0.88,0.50,3,142,3,0,0,0,accounting,low
IND02653,0.85,0.76,3,197,5,0,0,0,IT,medium
IND02654,0.10,0.93,6,258,4,0,1,0,RandD,medium
IND02658,0.90,0.53,3,215,3,0,0,0,marketing,low
IND0266,0.76,0.77,4,169,10,0,0,0,management,medium
IND02662,0.88,0.67,4,226,2,0,0,0,technical,low
IND02665,0.79,0.67,4,152,3,0,0,0,technical,medium
IND02666,0.79,0.98,4,170,3,0,0,0,hr,low
IND02670,0.24,0.89,5,169,4,0,0,0,IT,low
IND02671,0.11,0.79,6,292,4,0,1,0,IT,low
IND02673,0.53,0.68,4,173,3,0,0,0,sales,medium
IND02676,0.90,1.00,5,232,5,0,1,0,technical,medium
IND02680,0.62,0.75,4,216,2,0,0,0,sales,low
IND02682,0.37,0.54,2,149,3,0,1,0,support,low
IND02686,0.37,0.48,2,154,3,0,1,0,management,low
IND02691,0.89,0.95,2,181,5,0,1,0,technical,medium
IND02695,0.57,0.81,3,142,2,0,0,0,hr,medium
IND02696,0.70,0.98,3,215,2,0,0,0,sales,low
IND02698,0.56,0.56,4,195,2,0,0,0,hr,medium
IND02699,0.76,0.63,3,198,3,0,0,0,RandD,low
IND0270,0.16,0.66,6,229,6,0,0,0,marketing,low
IND02704,0.91,1.00,4,211,3,0,0,0,marketing,low
IND02708,0.50,1.00,4,258,3,0,0,0,sales,medium
IND02709,0.45,0.54,2,152,3,0,1,0,sales,low
IND02714,0.63,0.85,3,151,4,1,0,0,product_mng,medium
IND02717,0.95,0.81,4,238,2,0,0,0,technical,low
IND02719,0.42,0.48,2,143,3,0,1,0,sales,low
IND02723,0.11,0.93,6,282,4,0,1,0,sales,low
IND02726,0.97,0.57,3,164,10,0,0,0,management,high
IND02727,0.89,0.99,4,205,2,0,0,1,sales,medium
IND02732,0.74,0.77,3,211,3,0,0,0,management,high
IND02734,0.39,0.51,2,151,3,0,1,0,hr,medium
IND02739,0.62,0.68,5,265,3,0,0,0,hr,medium
IND02743,0.90,0.76,2,211,4,0,0,0,technical,low
IND02745,0.80,0.84,3,195,3,0,0,0,support,medium
IND0275,0.52,0.54,5,247,4,0,0,0,technical,high
IND02750,0.83,0.71,3,243,2,1,0,0,IT,low
IND02751,0.16,0.90,5,258,3,0,0,0,technical,medium
IND02753,0.77,0.58,4,202,3,0,0,0,sales,medium
IND02758,0.75,0.77,5,199,4,0,0,0,sales,medium
IND02759,0.53,0.64,3,168,3,0,0,0,sales,low
IND02760,0.82,0.92,3,187,3,1,0,0,hr,medium
IND02764,0.95,0.96,3,220,3,0,0,0,RandD,low
IND02768,0.64,0.52,3,269,2,0,0,0,sales,medium
IND02770,0.44,0.51,2,127,3,0,1,0,technical,medium
IND02775,0.37,0.45,2,151,3,0,1,0,support,low
IND02777,0.44,0.58,4,152,3,0,0,0,technical,low
IND02780,0.97,0.66,5,234,6,0,0,0,technical,low
IND02785,0.97,0.89,4,248,2,0,0,0,sales,low
IND02788,0.52,0.37,3,137,4,0,0,0,sales,low
IND02790,0.59,0.81,4,189,3,0,0,0,sales,medium
IND02795,0.78,0.57,5,114,4,0,0,0,sales,low
IND02799,0.97,0.47,3,157,4,0,0,0,marketing,low
IND028,0.59,0.86,4,260,2,0,0,0,sales,medium
IND0280,0.93,0.76,5,187,3,0,0,0,marketing,low
IND02801,0.45,0.49,2,149,3,0,1,0,product_mng,high
IND02806,0.70,0.78,4,254,4,0,0,0,sales,low
IND02810,0.89,0.93,3,168,2,0,0,0,sales,high
IND02814,0.13,0.93,4,253,5,1,0,0,product_mng,low
IND02818,0.52,0.69,3,144,3,0,0,0,sales,medium
IND02823,0.98,0.54,4,178,3,0,0,0,technical,low
IND02828,0.54,0.74,4,164,2,0,1,0,sales,low
IND0283,0.57,0.99,3,205,3,0,0,0,technical,low
IND02833,0.43,0.52,2,142,3,0,1,0,RandD,low
IND02834,0.15,0.56,6,140,5,0,0,0,support,medium
IND02839,0.57,0.70,3,210,2,0,0,0,support,medium
IND02843,0.92,0.94,3,234,2,1,0,0,IT,medium
IND02844,0.56,0.98,3,251,3,1,0,0,accounting,medium
IND02848,0.97,0.52,5,149,3,1,0,0,sales,medium
IND0285,0.42,0.56,2,133,3,0,1,0,sales,low
IND02853,0.53,0.78,2,138,2,0,0,0,RandD,low
IND02856,0.10,0.89,6,280,4,0,1,0,product_mng,medium
IND02857,0.40,0.46,2,127,3,0,1,0,hr,medium
IND0286,0.26,0.46,2,242,3,0,1,0,technical,low
IND02861,0.10,0.84,5,298,4,0,1,0,IT,low
IND02864,0.44,0.46,2,157,3,0,1,0,sales,medium
IND02866,0.54,0.69,3,141,4,0,0,0,sales,low
IND02867,0.50,0.78,4,185,3,0,0,0,RandD,high
IND02868,0.80,0.90,5,265,3,0,0,0,accounting,medium
IND02873,0.60,0.55,4,204,3,0,0,0,technical,high
IND02875,0.96,0.55,4,234,4,0,0,0,RandD,medium
IND02877,0.10,0.96,7,255,4,0,1,0,marketing,medium
IND02881,0.37,0.57,2,155,3,0,1,0,support,low
IND02885,0.70,0.76,3,173,2,0,0,0,product_mng,low
IND02888,0.57,0.75,4,249,10,0,0,0,product_mng,medium
IND02892,0.75,0.52,3,260,3,1,0,0,sales,low
IND02894,0.73,0.86,3,200,4,0,0,0,technical,medium
IND02895,0.39,0.50,2,142,3,0,1,0,hr,medium
IND02899,0.83,0.55,5,261,5,0,0,0,sales,medium
IND029,0.39,0.36,3,168,3,1,0,0,sales,low
IND0290,0.14,0.43,2,238,3,0,0,0,hr,low
IND02902,0.67,0.56,5,174,2,1,0,0,RandD,medium
IND02907,0.77,0.89,5,243,5,0,1,0,technical,low
IND02912,0.87,0.50,4,267,2,1,0,0,accounting,medium
IND02917,0.68,0.54,4,146,4,0,0,1,marketing,medium
IND0292,0.79,0.98,4,185,2,0,0,0,marketing,medium
IND02920,0.82,0.68,3,140,2,0,0,0,sales,low
IND02921,0.51,0.67,4,133,3,0,0,0,sales,medium
IND02924,0.20,0.87,3,140,6,1,0,0,hr,low
IND02928,0.54,0.81,5,195,4,0,0,0,management,medium
IND02931,0.81,0.60,3,140,2,0,0,0,technical,high
IND02933,0.54,0.75,4,199,2,0,0,0,management,medium
IND02934,0.73,0.88,4,236,3,1,0,0,technical,low
IND02938,0.88,1.00,5,219,6,1,1,0,technical,low
IND0294,0.40,0.50,2,130,3,0,1,0,sales,low
IND02942,0.10,0.85,6,260,4,0,1,0,sales,low
IND02947,0.40,0.49,2,135,3,0,1,0,sales,low
IND02952,0.86,0.98,3,158,5,0,1,0,sales,low
IND02955,0.63,0.58,4,236,2,0,0,0,technical,high
IND02957,0.39,0.85,5,179,5,0,0,0,support,low
IND02959,0.88,0.50,3,170,3,0,0,0,technical,medium
IND0296,0.72,1.00,3,197,3,0,0,0,IT,medium
IND02964,0.10,0.95,6,256,4,0,1,0,technical,medium
IND02968,0.54,0.51,2,176,3,0,0,0,support,high
IND02973,0.80,0.67,3,178,3,0,0,0,IT,low
IND02978,0.64,0.68,3,272,3,0,0,0,technical,low
IND02979,0.46,0.57,2,139,3,0,1,0,sales,low
IND02983,0.67,0.57,2,160,4,0,0,0,support,low
IND02987,0.55,0.83,3,157,2,0,0,0,sales,medium
IND0299,0.87,0.84,3,172,3,0,0,0,sales,medium
IND02990,0.37,0.51,2,132,3,0,1,0,technical,medium
IND02992,0.57,0.80,4,262,3,0,0,0,technical,low
IND02997,0.49,0.49,3,104,7,0,0,0,product_mng,high
IND02998,0.92,0.81,4,206,2,0,0,0,hr,medium
IND03002,0.76,0.99,2,183,2,0,0,0,technical,low
IND03003,0.71,0.69,3,274,3,0,0,0,support,medium
IND03007,0.86,0.63,4,244,3,0,0,0,product_mng,low
IND03010,0.54,0.95,4,149,3,0,0,0,support,low
IND03012,0.10,0.85,7,279,4,0,1,0,RandD,medium
IND03016,0.10,0.79,6,291,4,0,1,0,sales,low
IND03021,0.22,0.89,4,262,4,0,0,0,sales,high
IND03022,0.55,0.71,4,223,3,0,0,0,sales,medium
IND03023,0.64,0.53,4,133,3,0,0,0,support,low
IND03026,0.86,0.93,2,260,2,0,0,0,support,low
IND03027,0.60,0.65,5,201,2,0,0,0,technical,medium
IND0303,0.39,0.48,2,160,3,0,1,0,sales,low
IND03031,0.80,0.82,3,178,3,0,0,0,support,low
IND03035,0.55,0.63,3,201,2,1,0,0,support,high
IND03038,0.89,1.00,5,253,5,0,1,0,technical,medium
IND03040,0.78,0.87,5,256,5,0,1,0,support,medium
IND03044,0.57,0.75,3,159,2,0,0,0,technical,medium
IND03045,0.17,0.36,6,191,2,0,0,0,product_mng,medium
IND03047,0.50,0.93,6,150,3,1,0,0,technical,medium
IND03051,0.36,0.51,2,135,3,0,1,0,IT,low
IND03053,0.76,0.62,4,157,3,0,0,0,accounting,medium
IND03055,0.26,0.69,4,180,3,1,0,0,accounting,low
IND03057,0.98,0.89,4,218,2,0,0,0,sales,medium
IND0306,0.51,0.79,5,267,3,0,0,0,technical,medium
IND03062,0.92,0.93,5,240,5,0,1,0,sales,low
IND03063,0.10,0.82,6,266,4,0,1,0,IT,low
IND03066,0.74,0.80,4,241,2,0,0,0,sales,medium
IND03067,0.37,0.55,2,127,3,0,1,0,RandD,medium
IND03072,0.43,0.50,2,137,3,0,1,0,support,medium
IND03076,0.65,0.95,4,153,2,0,0,0,marketing,low
IND0308,0.51,0.62,4,185,3,0,0,0,management,low
IND03081,0.60,0.52,4,190,3,0,0,0,sales,medium
IND03082,0.77,0.61,4,181,2,0,0,0,support,low
IND03087,0.64,0.52,3,240,3,0,0,0,marketing,medium
IND03090,0.55,0.90,5,237,3,0,0,0,sales,medium
IND03093,0.20,0.90,5,228,6,0,0,0,sales,medium
IND03096,0.52,0.51,3,213,4,0,0,0,support,low
IND03097,0.93,0.89,3,262,2,0,0,0,sales,low
IND03098,0.75,0.85,5,240,6,1,1,0,marketing,medium
IND031,0.78,0.63,4,156,3,0,0,0,sales,low
IND03101,0.44,0.53,2,159,3,0,1,0,sales,low
IND03102,0.72,0.93,4,148,2,0,0,0,sales,low
IND03107,0.88,0.95,3,137,3,0,0,0,sales,low
IND03110,0.78,0.45,4,128,2,0,1,0,sales,low
IND03112,0.63,0.98,3,160,4,1,0,0,marketing,low
IND03114,0.48,0.59,2,179,2,0,0,0,technical,low
IND03117,0.59,0.82,3,162,2,0,0,0,IT,high
IND03121,0.53,0.63,5,159,4,0,0,0,sales,low
IND03124,0.60,0.79,4,262,3,0,0,0,sales,low
IND03126,0.57,0.70,3,273,6,0,1,0,support,low
IND03127,0.87,0.88,5,240,5,0,1,0,IT,medium
IND0313,0.87,0.58,3,140,3,1,0,0,support,medium
IND03130,0.73,0.76,2,166,3,0,0,0,technical,low
IND03134,0.52,0.82,3,138,2,1,0,0,support,medium
IND03135,0.29,0.43,3,162,4,0,0,0,IT,medium
IND03138,0.95,0.71,3,251,2,1,0,0,hr,low
IND0314,0.37,0.54,2,132,3,0,1,0,technical,low
IND03140,0.84,0.56,5,224,2,0,0,0,support,medium
IND03142,0.10,0.78,5,285,4,1,1,0,RandD,medium
IND03145,0.57,0.76,3,200,2,0,0,0,support,low
IND03150,0.45,0.54,2,138,3,0,1,0,technical,medium
IND03151,0.64,0.85,3,213,4,0,0,0,technical,medium
IND03156,0.57,0.97,5,196,2,0,0,0,support,medium
IND03160,0.86,0.81,4,179,3,0,0,0,sales,medium
IND03164,0.85,0.49,4,139,2,0,0,0,sales,medium
IND03168,0.83,0.65,3,231,2,0,0,0,support,low
IND03173,0.49,0.99,4,258,3,1,0,0,sales,low
IND03178,0.81,0.52,4,270,3,0,0,0,RandD,medium
IND03180,0.76,0.88,4,206,4,0,1,0,hr,medium
IND03184,0.48,0.90,4,224,3,0,0,0,product_mng,low
IND03186,0.51,0.56,4,157,3,0,0,0,IT,medium
IND03187,0.82,0.62,3,152,6,0,0,0,technical,low
IND0319,0.96,0.84,3,147,8,0,0,0,accounting,medium
IND03190,0.48,0.50,6,253,4,0,0,0,technical,high
IND03193,0.31,0.72,2,191,3,0,0,0,hr,medium
IND03195,0.57,0.54,4,142,4,0,0,0,technical,medium
IND03197,0.92,0.53,3,253,3,0,0,0,support,low
IND03202,0.63,0.52,3,183,2,0,0,0,technical,low
IND03203,0.58,0.63,4,171,3,0,0,0,sales,medium
IND03208,0.44,0.52,2,137,3,0,1,0,technical,medium
IND03209,0.90,0.99,3,259,3,1,0,0,technical,medium
IND0321,0.56,0.84,4,149,4,1,0,0,IT,medium
IND03211,0.47,0.90,3,101,2,1,0,0,marketing,medium
IND03212,0.11,0.95,6,279,4,0,1,0,technical,low
IND03217,0.09,0.94,6,283,5,0,1,0,IT,low
IND03219,0.50,0.80,3,234,3,0,0,0,technical,low
IND03222,0.39,0.55,2,159,3,0,1,0,technical,high
IND03226,0.95,0.74,5,243,6,0,0,0,management,medium
IND03231,0.85,0.77,5,263,3,0,0,0,support,medium
IND03233,0.91,0.98,4,242,6,0,1,0,support,low
IND03236,0.85,0.65,4,162,2,0,0,0,technical,medium
IND03238,0.87,0.94,4,274,5,0,1,0,IT,low
IND03239,0.56,0.88,4,273,3,0,0,0,support,low
IND0324,0.81,0.74,2,228,3,0,0,0,management,high
IND03242,0.25,0.68,4,279,5,1,0,0,IT,medium
IND03247,0.34,0.85,4,123,4,0,0,0,hr,medium
IND03249,0.11,0.87,7,282,5,0,1,0,technical,low
IND03251,0.68,0.44,5,152,5,0,0,0,support,low
IND03255,0.86,0.99,3,254,2,0,0,0,support,medium
IND03259,0.45,0.57,2,158,3,0,1,0,sales,low
IND03260,0.78,0.58,3,150,3,1,0,0,technical,low
IND03262,0.46,0.49,2,138,3,0,1,0,support,low
IND03264,0.82,0.91,5,232,5,0,1,0,technical,low
IND03269,0.75,0.84,4,195,3,0,0,0,marketing,low
IND03272,0.10,0.89,7,308,4,0,1,0,technical,medium
IND03275,0.71,0.66,3,268,4,0,0,0,marketing,high
IND03279,0.46,0.54,2,138,3,0,1,0,product_mng,medium
IND03281,0.75,0.63,4,268,3,0,0,0,technical,medium
IND03286,0.77,0.61,4,178,2,1,0,0,support,high
IND03288,0.55,0.99,3,158,3,0,0,0,sales,low
IND0329,0.79,0.86,5,270,2,0,0,0,management,low
IND03291,0.21,0.87,4,148,5,0,0,0,sales,medium
IND03293,0.78,0.91,4,202,2,0,0,0,sales,medium
IND03296,0.96,0.90,5,198,2,0,0,0,sales,medium
IND03300,0.69,0.91,4,186,3,0,0,0,support,low
IND03302,0.69,0.57,4,227,4,0,0,0,support,medium
IND03304,0.46,0.45,2,138,3,0,1,1,IT,low
IND03309,0.74,0.83,4,210,3,0,0,0,support,low
IND0331,0.74,1.00,5,248,5,0,1,0,support,medium
IND03311,0.81,0.60,4,179,3,0,0,0,product_mng,medium
IND03312,0.66,0.57,4,161,7,0,0,1,management,medium
IND03315,0.14,0.52,4,108,6,0,0,0,sales,low
IND03319,0.53,0.71,4,227,3,0,0,0,technical,low
IND03321,0.93,0.58,3,215,3,0,0,0,sales,medium
IND03326,0.36,0.44,5,155,3,0,0,0,technical,medium
IND0333,0.81,0.98,5,243,6,0,0,0,sales,medium
IND03331,0.18,0.76,5,173,4,0,0,0,support,medium
IND03334,0.77,0.75,3,170,7,0,0,0,sales,low
IND03337,0.62,0.91,4,231,3,0,0,0,technical,low
IND03339,0.78,0.60,4,143,2,0,0,1,sales,medium
IND0334,0.97,0.55,5,212,6,0,0,0,sales,high
IND03344,0.62,0.55,4,218,3,0,0,0,support,medium
IND03349,0.57,0.59,4,197,3,0,0,0,sales,low
IND03351,0.09,0.89,6,282,4,0,1,0,support,low
IND03352,0.19,0.36,3,167,5,0,0,0,sales,low
IND03356,0.45,0.55,5,268,2,0,0,0,technical,low
IND03357,0.89,0.50,4,238,3,0,0,0,technical,medium
IND03362,0.87,0.84,5,216,3,1,0,0,support,medium
IND03367,0.56,0.59,3,178,2,0,0,0,technical,medium
IND0337,0.63,0.89,3,239,3,0,0,0,IT,medium
IND03372,1.00,0.94,3,272,3,0,0,0,technical,low
IND03376,0.91,0.55,3,223,3,0,0,0,IT,low
IND03380,0.55,0.91,4,199,3,0,0,0,sales,low
IND03381,0.32,0.60,2,280,4,0,1,0,technical,low
IND03385,0.36,0.54,2,158,3,0,1,0,support,low
IND03389,0.87,0.62,4,202,3,0,0,0,sales,high
IND03391,0.79,1.00,5,257,6,0,1,0,sales,low
IND03393,0.92,0.68,5,177,4,0,0,0,support,medium
IND03398,0.91,0.82,4,238,2,0,0,0,management,low
IND03400,0.67,0.80,4,190,4,0,0,0,technical,medium
IND03402,0.23,0.88,5,238,6,0,0,0,RandD,medium
IND03403,0.78,0.79,3,203,2,0,0,0,sales,low
IND03404,0.40,0.58,3,135,3,0,0,0,accounting,low
IND03406,0.66,0.84,4,253,4,0,0,0,marketing,low
IND03407,0.88,0.91,4,234,6,0,1,0,technical,low
IND0341,0.76,0.57,3,148,3,1,0,0,support,low
IND03412,0.76,0.77,4,223,3,0,0,0,IT,low
IND03415,0.73,0.62,3,171,3,0,0,0,management,medium
IND03417,1.00,0.53,3,142,3,0,0,0,sales,low
IND03422,0.68,0.48,4,251,4,0,0,0,support,high
IND03423,0.54,0.54,3,196,3,0,0,0,support,low
IND03425,0.74,0.84,5,249,5,0,1,0,product_mng,medium
IND03427,0.37,0.90,3,229,6,0,0,0,RandD,medium
IND03428,0.52,0.84,2,266,2,0,0,0,sales,low
IND0343,0.84,0.58,4,208,3,0,0,0,accounting,medium
IND03432,0.98,0.74,3,164,3,0,0,0,sales,medium
IND03433,0.40,0.53,2,151,3,0,1,0,IT,low
IND03438,0.73,0.69,3,175,2,0,0,0,IT,medium
IND03441,0.49,0.68,3,181,3,0,0,0,accounting,medium
IND03446,0.69,0.91,4,128,3,1,0,0,sales,medium
IND03450,0.71,0.96,5,135,4,1,0,0,marketing,low
IND03453,0.42,0.45,3,227,3,0,0,0,sales,medium
IND03458,0.66,0.68,3,202,3,0,0,0,technical,low
IND03462,0.99,0.92,4,265,4,1,0,0,product_mng,medium
IND03465,0.40,0.54,2,141,3,0,1,0,technical,medium
IND03470,0.92,0.54,3,246,3,0,0,0,RandD,medium
IND03474,0.58,0.75,4,253,2,0,0,0,sales,low
IND03476,0.17,0.55,4,194,3,0,0,0,product_mng,low
IND03478,0.69,0.76,5,174,3,0,0,0,marketing,low
IND0348,0.91,0.99,5,228,4,1,0,0,sales,low
IND03480,0.35,0.59,3,281,2,0,0,0,technical,medium
IND03481,0.38,0.47,2,128,3,0,1,0,sales,medium
IND03486,0.54,0.88,4,170,4,0,0,0,RandD,low
IND03490,0.49,0.80,3,238,4,0,0,0,product_mng,low
IND03492,0.81,0.69,5,109,2,0,0,0,IT,high
